appearance_id,capture_date,bee_number,assigned_tag,tag_type,tag_id,status,image_count,angles,declared_tags,decoder_statuses,review_flags,source_assigned_tag,source_status,reviewed_tag,review_status,review_note,domain_status,analysis_included
2026-07-07/bee-20,2026-07-07,20,aruco:907,aruco,907,assigned,1,1,aruco:907,decoder_confirmed,,aruco:907,assigned,aruco:907,confirmed,,in_domain,true
2026-07-07/bee-21,2026-07-07,21,aruco:928,aruco,928,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:928,confirmed,,in_domain,true
2026-07-07/bee-22,2026-07-07,22,aruco:927,aruco,927,assigned,2,1;2,aruco:927,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:927,assigned,aruco:927,confirmed,,in_domain,true
2026-07-07/bee-23,2026-07-07,23,aruco:793,aruco,793,assigned,1,1,aruco:793,decoder_conflict,decoder_competition_or_disagreement,aruco:793,assigned,aruco:793,confirmed,,in_domain,true
2026-07-07/bee-24,2026-07-07,24,aruco:791,aruco,791,assigned,1,1,aruco:791,decoder_conflict,decoder_competition_or_disagreement,aruco:791,assigned,aruco:791,confirmed,,in_domain,true
2026-07-07/bee-25,2026-07-07,25,aruco:905,aruco,905,assigned,2,1;2,aruco:905,decoder_conflict,decoder_competition_or_disagreement,aruco:905,assigned,aruco:905,confirmed,,in_domain,true
2026-07-07/bee-26,2026-07-07,26,aruco:867,aruco,867,assigned,2,1;2,aruco:867,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:867,assigned,aruco:867,confirmed,,in_domain,true
2026-07-07/bee-27,2026-07-07,27,aruco:802,aruco,802,assigned,1,1,aruco:802,decoder_conflict,decoder_competition_or_disagreement,aruco:802,assigned,aruco:802,confirmed,,in_domain,true
2026-07-07/bee-28,2026-07-07,28,aruco:798,aruco,798,assigned,1,1,aruco:798,decoder_conflict,decoder_competition_or_disagreement,aruco:798,assigned,aruco:798,confirmed,,in_domain,true
2026-07-07/bee-29,2026-07-07,29,aruco:771,aruco,771,assigned,2,1;2,aruco:771,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:771,assigned,aruco:771,confirmed,,in_domain,true
2026-07-07/bee-30,2026-07-07,30,aruco:888,aruco,888,assigned,2,1;2,aruco:888,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:888,assigned,aruco:888,confirmed,,in_domain,true
2026-07-07/bee-31,2026-07-07,31,aruco:834,aruco,834,assigned,1,1,aruco:834,decoder_conflict,decoder_competition_or_disagreement,aruco:834,assigned,aruco:834,confirmed,,in_domain,true
2026-07-07/bee-32,2026-07-07,32,aruco:899,aruco,899,assigned,2,1;2,aruco:899,decoder_conflict,decoder_competition_or_disagreement,aruco:899,assigned,aruco:899,confirmed,,in_domain,true
2026-07-07/bee-33,2026-07-07,33,aruco:781,aruco,781,assigned,1,1,aruco:781,decoder_confirmed,,aruco:781,assigned,aruco:781,confirmed,,in_domain,true
2026-07-07/bee-34,2026-07-07,34,aruco:810,aruco,810,assigned,1,1,aruco:37,decoder_conflict,decoder_competition_or_disagreement,aruco:37,assigned,aruco:810,confirmed,,in_domain,true
2026-07-07/bee-35,2026-07-07,35,aruco:924,aruco,924,assigned,2,1;2,aruco:924,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:924,assigned,aruco:924,confirmed,,in_domain,true
2026-07-07/bee-36,2026-07-07,36,aruco:825,aruco,825,assigned,1,1,aruco:825,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:825,assigned,aruco:825,confirmed,,in_domain,true
2026-07-07/bee-37,2026-07-07,37,aruco:775,aruco,775,assigned,2,1;2,aruco:775,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:775,assigned,aruco:775,confirmed,,in_domain,true
2026-07-07/bee-38,2026-07-07,38,aruco:816,aruco,816,assigned,1,1,aruco:816,decoder_conflict,decoder_competition_or_disagreement,aruco:816,assigned,aruco:816,confirmed,,in_domain,true
2026-07-07/bee-39,2026-07-07,39,aruco:910,aruco,910,assigned,2,1;2,aruco:910,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:910,assigned,aruco:910,confirmed,,in_domain,true
2026-07-07/bee-40,2026-07-07,40,aruco:884,aruco,884,assigned,2,1;2,aruco:884,decoder_conflict,decoder_competition_or_disagreement,aruco:884,assigned,aruco:884,confirmed,,in_domain,true
2026-07-07/bee-41,2026-07-07,41,aruco:769,aruco,769,assigned,1,1,aruco:769,decoder_confirmed,,aruco:769,assigned,aruco:769,confirmed,,in_domain,true
2026-07-07/bee-42,2026-07-07,42,aruco:753,aruco,753,assigned,2,1;2,aruco:753,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:753,assigned,aruco:753,confirmed,,in_domain,true
2026-07-07/bee-43,2026-07-07,43,aruco:886,aruco,886,assigned,1,1,aruco:886,decoder_confirmed,,aruco:886,assigned,aruco:886,confirmed,,in_domain,true
2026-07-07/bee-44,2026-07-07,44,aruco:826,aruco,826,assigned,2,1;2,aruco:826,decoder_conflict,decoder_competition_or_disagreement,aruco:826,assigned,aruco:826,confirmed,,in_domain,true
2026-07-07/bee-45,2026-07-07,45,aruco:830,aruco,830,assigned,2,1;2,aruco:830,decoder_conflict,decoder_competition_or_disagreement,aruco:830,assigned,aruco:830,confirmed,,in_domain,true
2026-07-07/bee-46,2026-07-07,46,aruco:811,aruco,811,assigned,2,1;2,aruco:811,decoder_conflict,decoder_competition_or_disagreement,aruco:811,assigned,aruco:811,confirmed,,in_domain,true
2026-07-07/bee-47,2026-07-07,47,aruco:761,aruco,761,assigned,1,1,aruco:761,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:761,assigned,aruco:761,confirmed,,in_domain,true
2026-07-07/bee-48,2026-07-07,48,aruco:808,aruco,808,assigned,2,1;2,aruco:808,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:808,assigned,aruco:808,confirmed,,in_domain,true
2026-07-07/bee-49,2026-07-07,49,aruco:814,aruco,814,assigned,2,1;2,aruco:814,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:814,assigned,aruco:814,confirmed,,in_domain,true
2026-07-07/bee-50,2026-07-07,50,aruco:901,aruco,901,assigned,2,1;2,aruco:901,decoder_conflict,decoder_competition_or_disagreement,aruco:901,assigned,aruco:901,confirmed,,in_domain,true
2026-07-07/bee-51,2026-07-07,51,aruco:765,aruco,765,assigned,2,1;2,aruco:765,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:765,assigned,aruco:765,confirmed,,in_domain,true
2026-07-07/bee-52,2026-07-07,52,aruco:783,aruco,783,assigned,2,1;2,aruco:783,decoder_conflict,decoder_competition_or_disagreement,aruco:783,assigned,aruco:783,confirmed,,in_domain,true
2026-07-07/bee-53,2026-07-07,53,aruco:874,aruco,874,assigned,1,1,aruco:874,decoder_conflict,decoder_competition_or_disagreement,aruco:874,assigned,aruco:874,confirmed,,in_domain,true
2026-07-07/bee-54,2026-07-07,54,aruco:932,aruco,932,assigned,2,1;2,aruco:393,decoder_conflict,decoder_competition_or_disagreement,aruco:393,assigned,aruco:932,confirmed,,in_domain,true
2026-07-07/bee-55,2026-07-07,55,aruco:779,aruco,779,assigned,2,1;2,aruco:779,decoder_conflict,decoder_competition_or_disagreement,aruco:779,assigned,aruco:779,confirmed,,in_domain,true
2026-07-07/bee-56,2026-07-07,56,aruco:751,aruco,751,assigned,2,1;2,aruco:751,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:751,assigned,aruco:751,confirmed,,in_domain,true
2026-07-07/bee-57,2026-07-07,57,aruco:877,aruco,877,assigned,2,1;2,aruco:877,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:877,assigned,aruco:877,confirmed,,in_domain,true
2026-07-07/bee-58,2026-07-07,58,aruco:897,aruco,897,assigned,1,1,aruco:897,decoder_conflict,decoder_competition_or_disagreement,aruco:897,assigned,aruco:897,confirmed,,in_domain,true
2026-07-07/bee-59,2026-07-07,59,aruco:882,aruco,882,assigned,1,1,aruco:882,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:882,assigned,aruco:882,confirmed,,in_domain,true
2026-07-07/bee-60,2026-07-07,60,aruco:900,aruco,900,assigned,2,1;2,aruco:900,decoder_conflict,decoder_competition_or_disagreement,aruco:900,assigned,aruco:900,confirmed,,in_domain,true
2026-07-07/bee-61,2026-07-07,61,aruco:917,aruco,917,assigned,1,1,aruco:917,decoder_confirmed,,aruco:917,assigned,aruco:917,confirmed,,in_domain,true
2026-07-07/bee-62,2026-07-07,62,aruco:903,aruco,903,assigned,2,1;2,aruco:903,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:903,assigned,aruco:903,confirmed,,in_domain,true
2026-07-07/bee-63,2026-07-07,63,aruco:883,aruco,883,assigned,2,1;2,aruco:883,decoder_conflict,decoder_competition_or_disagreement,aruco:883,assigned,aruco:883,confirmed,,in_domain,true
2026-07-07/bee-64,2026-07-07,64,aruco:842,aruco,842,assigned,1,1,aruco:842,decoder_conflict,decoder_competition_or_disagreement,aruco:842,assigned,aruco:842,confirmed,,in_domain,true
2026-07-07/bee-65,2026-07-07,65,aruco:824,aruco,824,assigned,1,1,aruco:824,decoder_confirmed,,aruco:824,assigned,aruco:824,confirmed,,in_domain,true
2026-07-07/bee-66,2026-07-07,66,aruco:916,aruco,916,assigned,1,1,aruco:916,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:916,assigned,aruco:916,confirmed,,in_domain,true
2026-07-07/bee-67,2026-07-07,67,aruco:747,aruco,747,assigned,1,1,aruco:747,decoder_confirmed,,aruco:747,assigned,aruco:747,confirmed,,in_domain,true
2026-07-07/bee-68,2026-07-07,68,aruco:852,aruco,852,assigned,2,1;2,aruco:852,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:852,assigned,aruco:852,confirmed,,in_domain,true
2026-07-07/bee-69,2026-07-07,69,aruco:921,aruco,921,assigned,2,1;2,aruco:921,decoder_conflict,decoder_competition_or_disagreement,aruco:921,assigned,aruco:921,confirmed,,in_domain,true
2026-07-08/bee-1,2026-07-08,1,aruco:878,aruco,878,assigned,1,1,aruco:878,decoder_conflict,decoder_competition_or_disagreement,aruco:878,assigned,aruco:878,confirmed,,in_domain,true
2026-07-08/bee-2,2026-07-08,2,aruco:926,aruco,926,assigned,1,1,aruco:926,decoder_conflict,decoder_competition_or_disagreement,aruco:926,assigned,aruco:926,confirmed,,in_domain,true
2026-07-08/bee-3,2026-07-08,3,aruco:896,aruco,896,assigned,1,1,aruco:896,decoder_conflict,decoder_competition_or_disagreement,aruco:896,assigned,aruco:896,confirmed,,in_domain,true
2026-07-08/bee-4,2026-07-08,4,aruco:780,aruco,780,assigned,1,1,aruco:780,decoder_conflict,decoder_competition_or_disagreement,aruco:780,assigned,aruco:780,confirmed,,in_domain,true
2026-07-08/bee-5,2026-07-08,5,aruco:870,aruco,870,assigned,1,1,aruco:870,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:870,assigned,aruco:870,confirmed,,in_domain,true
2026-07-08/bee-6,2026-07-08,6,aruco:911,aruco,911,assigned,1,1,aruco:911,decoder_conflict,decoder_competition_or_disagreement,aruco:911,assigned,aruco:911,confirmed,,in_domain,true
2026-07-08/bee-7,2026-07-08,7,aruco:738,aruco,738,assigned,1,1,aruco:738,decoder_conflict,decoder_competition_or_disagreement,aruco:738,assigned,aruco:738,confirmed,,in_domain,true
2026-07-08/bee-8,2026-07-08,8,aruco:756,aruco,756,assigned,2,1;2,aruco:756,decoder_conflict,decoder_competition_or_disagreement,aruco:756,assigned,aruco:756,confirmed,,in_domain,true
2026-07-08/bee-9,2026-07-08,9,aruco:752,aruco,752,assigned,1,1,aruco:752,decoder_conflict,decoder_competition_or_disagreement,aruco:752,assigned,aruco:752,confirmed,,in_domain,true
2026-07-08/bee-10,2026-07-08,10,aruco:767,aruco,767,assigned,1,1,aruco:767,decoder_conflict,decoder_competition_or_disagreement,aruco:767,assigned,aruco:767,confirmed,,in_domain,true
2026-07-08/bee-11,2026-07-08,11,aruco:800,aruco,800,assigned,1,1,aruco:800,decoder_conflict,decoder_competition_or_disagreement,aruco:800,assigned,aruco:800,confirmed,,in_domain,true
2026-07-08/bee-12,2026-07-08,12,aruco:847,aruco,847,assigned,1,1,aruco:847,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:847,assigned,aruco:847,confirmed,,in_domain,true
2026-07-08/bee-13,2026-07-08,13,aruco:762,aruco,762,assigned,1,1,aruco:762,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:762,assigned,aruco:762,confirmed,,in_domain,true
2026-07-08/bee-14,2026-07-08,14,aruco:872,aruco,872,assigned,1,1,aruco:872,decoder_conflict,decoder_competition_or_disagreement,aruco:872,assigned,aruco:872,confirmed,,in_domain,true
2026-07-08/bee-15,2026-07-08,15,aruco:742,aruco,742,assigned,1,1,aruco:742,decoder_conflict,decoder_competition_or_disagreement,aruco:742,assigned,aruco:742,confirmed,,in_domain,true
2026-07-08/bee-16,2026-07-08,16,aruco:928,aruco,928,assigned,2,1;2,aruco:928,decoder_conflict,decoder_competition_or_disagreement,aruco:928,assigned,aruco:928,confirmed,,in_domain,true
2026-07-08/bee-17,2026-07-08,17,aruco:892,aruco,892,assigned,2,1;2,aruco:892,decoder_conflict,decoder_competition_or_disagreement,aruco:892,assigned,aruco:892,confirmed,,in_domain,true
2026-07-08/bee-18,2026-07-08,18,aruco:853,aruco,853,assigned,1,1,aruco:17,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:17,assigned,aruco:853,confirmed,,in_domain,true
2026-07-08/bee-19,2026-07-08,19,aruco:820,aruco,820,assigned,2,1;1,aruco:820,decoder_confirmed_with_competing_ids;decoder_found_id,decoder_competition_or_disagreement,aruco:820,assigned_with_missing_angle,aruco:820,confirmed,,in_domain,true
2026-07-08/bee-20,2026-07-08,20,aruco:915,aruco,915,assigned,2,1;2,aruco:915,decoder_conflict,decoder_competition_or_disagreement,aruco:915,assigned,aruco:915,confirmed,,in_domain,true
2026-07-08/bee-21,2026-07-08,21,aruco:839,aruco,839,assigned,2,1;2,aruco:839,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:839,assigned,aruco:839,confirmed,,in_domain,true
2026-07-08/bee-22,2026-07-08,22,aruco:879,aruco,879,assigned,2,1;2,aruco:879,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:879,assigned,aruco:879,confirmed,,in_domain,true
2026-07-08/bee-23,2026-07-08,23,aruco:871,aruco,871,assigned,2,1;2,aruco:871,decoder_conflict,decoder_competition_or_disagreement,aruco:871,assigned,aruco:871,confirmed,,in_domain,true
2026-07-08/bee-24,2026-07-08,24,aruco:763,aruco,763,assigned,1,1,aruco:763,decoder_conflict,decoder_competition_or_disagreement,aruco:763,assigned,aruco:763,confirmed,,in_domain,true
2026-07-08/bee-25,2026-07-08,25,aruco:749,aruco,749,assigned,1,1,aruco:749,decoder_confirmed,,aruco:749,assigned,aruco:749,confirmed,,in_domain,true
2026-07-08/bee-26,2026-07-08,26,aruco:746,aruco,746,assigned,2,1;2,aruco:746,decoder_conflict,decoder_competition_or_disagreement,aruco:746,assigned,aruco:746,confirmed,,in_domain,true
2026-07-08/bee-27,2026-07-08,27,aruco:849,aruco,849,assigned,1,1,aruco:849,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:849,assigned,aruco:849,confirmed,,in_domain,true
2026-07-08/bee-28,2026-07-08,28,aruco:902,aruco,902,assigned,2,1;2,aruco:902,decoder_conflict,decoder_competition_or_disagreement,aruco:902,assigned,aruco:902,confirmed,,in_domain,true
2026-07-08/bee-29,2026-07-08,29,aruco:754,aruco,754,assigned,1,1,aruco:754,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:754,assigned,aruco:754,confirmed,,in_domain,true
2026-07-08/bee-30,2026-07-08,30,aruco:786,aruco,786,assigned,1,1,aruco:786,decoder_conflict,decoder_competition_or_disagreement,aruco:786,assigned,aruco:786,confirmed,,in_domain,true
2026-07-08/bee-31,2026-07-08,31,aruco:831,aruco,831,assigned,1,1,aruco:831,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:831,assigned,aruco:831,confirmed,,in_domain,true
2026-07-08/bee-32,2026-07-08,32,aruco:909,aruco,909,assigned,2,1;2,aruco:909,decoder_conflict,decoder_competition_or_disagreement,aruco:909,assigned,aruco:909,confirmed,,in_domain,true
2026-07-08/bee-33,2026-07-08,33,aruco:913,aruco,913,assigned,1,1,aruco:913,decoder_conflict,decoder_competition_or_disagreement,aruco:913,assigned,aruco:913,confirmed,,in_domain,true
2026-07-08/bee-34,2026-07-08,34,aruco:922,aruco,922,assigned,2,1;2,aruco:922,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:922,assigned,aruco:922,confirmed,,in_domain,true
2026-07-08/bee-35,2026-07-08,35,aruco:912,aruco,912,assigned,1,1,aruco:912,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:912,assigned,aruco:912,confirmed,,in_domain,true
2026-07-08/bee-36,2026-07-08,36,aruco:799,aruco,799,assigned,1,1,aruco:799,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:799,assigned,aruco:799,confirmed,,in_domain,true
2026-07-08/bee-37,2026-07-08,37,aruco:784,aruco,784,assigned,2,1;2,aruco:784,decoder_conflict,decoder_competition_or_disagreement,aruco:784,assigned,aruco:784,confirmed,,in_domain,true
2026-07-08/bee-38,2026-07-08,38,aruco:760,aruco,760,assigned,1,1,aruco:760,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:760,assigned,aruco:760,confirmed,,in_domain,true
2026-07-08/bee-39,2026-07-08,39,aruco:854,aruco,854,assigned,1,1,aruco:854,decoder_conflict,decoder_competition_or_disagreement,aruco:854,assigned,aruco:854,confirmed,,in_domain,true
2026-07-08/bee-40,2026-07-08,40,aruco:914,aruco,914,assigned,1,1,aruco:814,decoder_no_confirmation,decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:814,assigned,aruco:914,confirmed,,in_domain,true
2026-07-08/bee-41,2026-07-08,41,aruco:857,aruco,857,assigned,1,1,aruco:857,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:857,assigned,aruco:857,confirmed,,in_domain,true
2026-07-08/bee-42,2026-07-08,42,aruco:881,aruco,881,assigned,1,1,aruco:881,decoder_conflict,decoder_competition_or_disagreement,aruco:881,assigned,aruco:881,confirmed,,in_domain,true
2026-07-08/bee-43,2026-07-08,43,aruco:897,aruco,897,assigned,1,1,aruco:897,decoder_conflict,decoder_competition_or_disagreement,aruco:897,assigned,aruco:897,confirmed,,in_domain,true
2026-07-08/bee-44,2026-07-08,44,aruco:814,aruco,814,assigned,2,1;1,aruco:814,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:814,assigned,aruco:814,confirmed,,in_domain,true
2026-07-08/bee-45,2026-07-08,45,aruco:903,aruco,903,assigned,1,1,aruco:190,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:190,assigned,aruco:903,confirmed,,in_domain,true
2026-07-08/bee-46,2026-07-08,46,aruco:826,aruco,826,assigned,1,1,aruco:826,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:826,assigned,aruco:826,confirmed,,in_domain,true
2026-07-13/bee-1,2026-07-13,1,aruco:740,aruco,740,assigned,2,1;2,aruco:740,decoder_conflict,decoder_competition_or_disagreement,aruco:740,assigned,aruco:740,confirmed,,in_domain,true
2026-07-13/bee-2,2026-07-13,2,aruco:832,aruco,832,assigned,1,1,aruco:832,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:832,assigned,aruco:832,confirmed,,in_domain,true
2026-07-13/bee-3,2026-07-13,3,aruco:898,aruco,898,assigned,1,1,aruco:898,decoder_conflict,decoder_competition_or_disagreement,aruco:898,assigned,aruco:898,confirmed,,in_domain,true
2026-07-13/bee-4,2026-07-13,4,aruco:868,aruco,868,assigned,2,1;2,aruco:868,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:868,assigned,aruco:868,confirmed,,in_domain,true
2026-07-13/bee-5,2026-07-13,5,aruco:766,aruco,766,assigned,2,1;2,aruco:766,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:766,assigned,aruco:766,confirmed,,in_domain,true
2026-07-13/bee-6,2026-07-13,6,aruco:838,aruco,838,assigned,1,1,aruco:838,decoder_conflict,decoder_competition_or_disagreement,aruco:838,assigned,aruco:838,confirmed,,in_domain,true
2026-07-13/bee-7,2026-07-13,7,aruco:894,aruco,894,assigned,2,1;2,aruco:894,decoder_conflict,decoder_competition_or_disagreement,aruco:894,assigned,aruco:894,confirmed,,in_domain,true
2026-07-13/bee-8,2026-07-13,8,aruco:762,aruco,762,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:762,confirmed,,in_domain,true
2026-07-13/bee-9,2026-07-13,9,aruco:814,aruco,814,assigned,1,1,aruco:814,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:814,assigned,aruco:814,confirmed,,in_domain,true
2026-07-13/bee-10,2026-07-13,10,aruco:826,aruco,826,assigned,1,1,aruco:826,decoder_conflict,decoder_competition_or_disagreement,aruco:826,assigned,aruco:826,confirmed,,in_domain,true
2026-07-13/bee-11,2026-07-13,11,aruco:850,aruco,850,assigned,1,1,aruco:850,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:850,assigned,aruco:850,confirmed,,in_domain,true
2026-07-13/bee-12,2026-07-13,12,aruco:764,aruco,764,assigned,2,1;2,aruco:764,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:764,assigned,aruco:764,confirmed,,in_domain,true
2026-07-13/bee-13,2026-07-13,13,aruco:855,aruco,855,assigned,1,1,aruco:855,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:855,assigned,aruco:855,confirmed,,in_domain,true
2026-07-13/bee-14,2026-07-13,14,aruco:782,aruco,782,assigned,1,1,aruco:782,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:782,assigned,aruco:782,confirmed,,in_domain,true
2026-07-13/bee-15,2026-07-13,15,aruco:772,aruco,772,assigned,2,1;2,aruco:772,decoder_conflict,decoder_competition_or_disagreement,aruco:772,assigned,aruco:772,confirmed,,in_domain,true
2026-07-13/bee-16,2026-07-13,16,aruco:887,aruco,887,assigned,2,1;2,aruco:887,decoder_conflict,decoder_competition_or_disagreement,aruco:887,assigned,aruco:887,confirmed,,in_domain,true
2026-07-13/bee-17,2026-07-13,17,aruco:790,aruco,790,assigned,2,1;2,aruco:790,decoder_confirmed_with_competing_ids;decoder_conflict,decoder_competition_or_disagreement,aruco:790,assigned,aruco:790,confirmed,,in_domain,true
2026-07-13/bee-18,2026-07-13,18,aruco:908,aruco,908,assigned,1,1,aruco:908,decoder_conflict,decoder_competition_or_disagreement,aruco:908,assigned,aruco:908,confirmed,,in_domain,true
2026-07-13/bee-19,2026-07-13,19,aruco:803,aruco,803,assigned,2,1;2,aruco:803,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:803,assigned,aruco:803,confirmed,,in_domain,true
2026-07-13/bee-20,2026-07-13,20,aruco:873,aruco,873,assigned,1,1,aruco:873,decoder_conflict,decoder_competition_or_disagreement,aruco:873,assigned,aruco:873,confirmed,,in_domain,true
2026-07-13/bee-21,2026-07-13,21,aruco:845,aruco,845,assigned,1,1,aruco:845,decoder_conflict,decoder_competition_or_disagreement,aruco:845,assigned,aruco:845,confirmed,,in_domain,true
2026-07-14/bee-1,2026-07-14,1,aruco:979,aruco,979,assigned,1,1,aruco:979,decoder_confirmed,,aruco:979,assigned,aruco:979,confirmed,,in_domain,true
2026-07-14/bee-2,2026-07-14,2,aruco:1043,aruco,1043,assigned,1,1,aruco:1043,decoder_conflict,decoder_competition_or_disagreement,aruco:1043,assigned,aruco:1043,confirmed,,in_domain,true
2026-07-14/bee-3,2026-07-14,3,aruco:1045,aruco,1045,assigned,2,1;2,aruco:1045,decoder_conflict,decoder_competition_or_disagreement,aruco:1045,assigned,aruco:1045,confirmed,,in_domain,true
2026-07-14/bee-4,2026-07-14,4,aruco:1044,aruco,1044,assigned,1,1,aruco:1044,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:1044,assigned,aruco:1044,confirmed,,in_domain,true
2026-07-14/bee-5,2026-07-14,5,aruco:962,aruco,962,assigned,1,1,aruco:962,decoder_confirmed,,aruco:962,assigned,aruco:962,confirmed,,in_domain,true
2026-07-14/bee-6,2026-07-14,6,aruco:971,aruco,971,assigned,1,1,aruco:971,decoder_conflict,decoder_competition_or_disagreement,aruco:971,assigned,aruco:971,confirmed,,in_domain,true
2026-07-14/bee-7,2026-07-14,7,aruco:1046,aruco,1046,assigned,1,1,aruco:1046,decoder_conflict,decoder_competition_or_disagreement,aruco:1046,assigned,aruco:1046,confirmed,,in_domain,true
2026-07-14/bee-8,2026-07-14,8,aruco:1065,aruco,1065,assigned,1,1,aruco:1065,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:1065,assigned,aruco:1065,confirmed,,in_domain,true
2026-07-14/bee-9,2026-07-14,9,aruco:938,aruco,938,assigned,1,1,aruco:938,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:938,assigned,aruco:938,confirmed,,in_domain,true
2026-07-14/bee-10,2026-07-14,10,aruco:754,aruco,754,assigned,2,1;2,aruco:754,decoder_conflict,decoder_competition_or_disagreement,aruco:754,assigned,aruco:754,confirmed,,in_domain,true
2026-07-14/bee-11,2026-07-14,11,aruco:820,aruco,820,assigned,1,1,aruco:820,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:820,assigned,aruco:820,confirmed,,in_domain,true
2026-07-14/bee-12,2026-07-14,12,aruco:740,aruco,740,assigned,1,1,aruco:740,decoder_conflict,decoder_competition_or_disagreement,aruco:740,assigned,aruco:740,confirmed,,in_domain,true
2026-07-14/bee-13,2026-07-14,13,aruco:772,aruco,772,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:772,confirmed,,in_domain,true
2026-07-14/bee-14,2026-07-14,14,aruco:742,aruco,742,assigned,1,1,aruco:742,decoder_conflict,decoder_competition_or_disagreement,aruco:742,assigned,aruco:742,confirmed,,in_domain,true
2026-07-14/bee-15,2026-07-14,15,aruco:838,aruco,838,assigned,1,1,aruco:379,decoder_conflict,decoder_competition_or_disagreement,aruco:379,assigned,aruco:838,confirmed,,in_domain,true
2026-07-14/bee-16,2026-07-14,16,aruco:903,aruco,903,assigned,1,1,aruco:903,decoder_conflict,decoder_competition_or_disagreement,aruco:903,assigned,aruco:903,confirmed,,in_domain,true
